x,y,color
63,63,0
63,61,0
63,59,0
63,57,0
63,56,0
63,54,0
63,53,0
63,50,0
64,50,0
65,48,0
66,47,0
66,46,0
67,45,0
68,45,0
69,44,0
70,44,0
71,44,0
72,44,0
72,43,0
73,43,0
74,43,0
75,43,0
76,43,0
78,43,0
80,43,0
81,43,0
83,43,0
84,43,0
86,43,0
88,43,0
90,44,0
92,45,0
94,46,0
97,48,0
99,49,0
100,49,0
103,50,0
105,51,0
106,52,0
107,53,0
108,54,0
109,55,0
110,56,0
110,57,0
111,58,0
112,59,0
113,60,0
114,62,0
114,63,0
115,65,0
115,66,0
115,67,0
115,68,0
115,70,0
115,71,0
115,72,0
115,74,0
115,75,0
115,77,0
114,80,0
113,82,0
112,84,0
110,86,0
108,87,0
106,88,0
102,90,0
100,91,0
98,92,0
96,94,0
94,95,0
92,96,0
90,97,0
88,98,0
86,99,0
84,100,0
82,101,0
80,101,0
78,101,0
76,101,0
74,101,0
73,101,0
71,101,0
70,101,0
69,101,0
67,101,0
65,101,0
64,101,0
62,101,0
61,101,0
59,101,0
58,100,0
57,99,0
55,98,0
54,97,0
53,96,0
52,95,0
52,94,0
52,93,0
51,92,0
51,91,0
51,90,0
51,88,0
51,87,0
51,86,0
51,84,0
51,82,0
51,81,0
51,79,0
52,77,0
54,75,0
56,74,0
56,73,0
58,71,0
59,71,0
60,70,0
61,69,0
62,68,0
63,67,0
63,66,0
64,65,0
65,65,0
65,64,0
66,64,0
66,63,0
67,63,0
67,62,0
177,90,0
177,89,0
176,89,0
175,88,0
175,87,0
174,86,0
174,85,0
173,84,0
173,83,0
172,82,0
172,81,0
172,80,0
172,79,0
172,77,0
172,76,0
172,74,0
172,70,0
172,68,0
173,65,0
174,63,0
175,60,0
177,58,0
179,56,0
181,53,0
183,51,0
185,50,0
187,49,0
189,48,0
191,47,0
195,46,0
197,45,0
199,44,0
201,44,0
203,44,0
205,44,0
206,44,0
208,44,0
209,44,0
211,44,0
213,44,0
215,44,0
217,44,0
219,44,0
220,45,0
221,45,0
222,46,0
223,47,0
224,48,0
226,49,0
227,50,0
228,52,0
229,54,0
230,56,0
230,58,0
231,62,0
231,65,0
231,67,0
231,69,0
231,72,0
231,74,0
231,76,0
230,78,0
228,81,0
226,83,0
223,85,0
221,88,0
218,90,0
215,92,0
211,93,0
207,94,0
203,95,0
201,95,0
198,95,0
196,95,0
193,95,0
191,95,0
190,95,0
189,95,0
188,95,0
186,95,0
184,95,0
182,95,0
180,94,0
178,93,0
176,93,0
175,92,0
174,92,0
173,92,0
173,91,0
172,90,0
171,89,0
171,88,0
170,87,0
170,86,0
169,85,0
168,84,0
167,83,0
166,82,0
120,74,3
121,74,3
122,74,3
123,74,3
124,74,3
125,74,3
126,74,3
128,74,3
129,74,3
131,74,3
133,74,3
134,74,3
135,74,3
136,74,3
137,74,3
138,74,3
139,74,3
140,74,3
141,74,3
142,74,3
143,74,3
144,74,3
145,74,3
146,74,3
147,74,3
148,74,3
149,74,3
150,74,3
151,74,3
152,74,3
153,74,3
154,74,3
155,74,3
156,74,3
157,74,3
158,74,3
159,74,3
160,74,3
161,74,3
163,74,3
164,74,3
166,74,3
167,74,3
75,113,1
76,114,1
77,115,1
78,118,1
79,120,1
80,122,1
81,124,1
83,126,1
84,129,1
87,132,1
89,136,1
91,139,1
93,143,1
96,146,1
98,149,1
100,153,1
102,156,1
103,158,1
104,160,1
105,162,1
106,164,1
109,168,1
110,170,1
111,172,1
112,174,1
113,176,1
114,178,1
115,180,1
116,182,1
117,185,1
118,187,1
119,189,1
120,191,1
121,193,1
122,195,1
123,198,1
123,199,1
124,202,1
125,202,1
125,204,1
126,205,1
126,206,1
127,207,1
127,208,1
128,208,1
129,208,1
130,208,1
131,208,1
132,207,1
134,205,1
136,203,1
138,199,1
140,197,1
142,194,1
146,191,1
150,185,1
152,182,1
154,179,1
158,175,1
160,172,1
162,170,1
163,168,1
164,166,1
165,162,1
166,160,1
167,158,1
168,156,1
169,153,1
170,151,1
172,149,1
173,147,1
173,145,1
174,143,1
174,141,1
175,139,1
175,138,1
175,137,1
176,135,1
177,134,1
178,132,1
179,130,1
179,129,1
180,128,1
181,126,1
182,124,1
183,123,1
184,121,1
184,120,1
185,119,1
185,118,1
186,117,1
187,116,1
187,115,1
188,114,1
188,113,1
189,112,1
190,111,1
191,111,1
191,110,1
192,110,1
192,109,1
132,119,2
132,121,2
133,123,2
133,125,2
134,127,2
134,129,2
134,131,2
134,133,2
134,135,2
135,137,2
135,138,2
135,140,2
135,142,2
135,143,2
136,144,2
136,145,2
136,146,2
136,147,2
136,148,2
136,149,2
136,150,2
136,151,2
136,152,2
136,153,2
136,154,2
136,155,2
136,156,2
