x,y,color
121,72,0
119,72,0
117,72,0
115,72,0
113,72,0
111,72,0
110,72,0
110,73,0
108,73,0
106,73,0
104,75,0
104,77,0
102,77,0
102,79,0
100,79,0
98,79,0
96,79,0
96,81,0
94,81,0
94,83,0
92,83,0
90,83,0
90,85,0
88,85,0
88,87,0
87,87,0
87,89,0
85,89,0
85,91,0
83,91,0
83,92,0
81,92,0
79,92,0
79,94,0
77,94,0
77,96,0
75,98,0
75,100,0
75,102,0
73,102,0
73,104,0
73,106,0
73,108,0
73,110,0
71,110,0
71,112,0
69,114,0
69,116,0
69,118,0
69,120,0
69,122,0
69,124,0
69,125,0
69,127,0
69,129,0
69,131,0
69,133,0
69,135,0
69,137,0
69,139,0
69,141,0
70,141,0
70,143,0
70,145,0
72,145,0
72,147,0
74,147,0
74,149,0
75,149,0
75,150,0
75,152,0
77,152,0
77,154,0
77,156,0
77,158,0
79,158,0
81,158,0
81,160,0
81,162,0
83,162,0
85,162,0
87,162,0
87,164,0
89,164,0
89,166,0
91,166,0
91,168,0
91,170,0
91,172,0
93,172,0
93,173,0
95,173,0
97,173,0
97,175,0
99,175,0
100,175,0
100,177,0
102,177,0
102,179,0
104,179,0
104,181,0
108,183,0
108,185,0
108,187,0
110,187,0
112,189,0
114,189,0
116,189,0
116,191,0
118,191,0
120,191,0
122,191,0
124,191,0
126,191,0
126,193,0
128,193,0
128,195,0
130,195,0
132,195,0
134,195,0
135,195,0
137,195,0
139,195,0
141,195,0
143,197,0
145,197,0
147,199,0
149,199,0
151,199,0
153,199,0
155,199,0
155,201,0
159,201,0
161,201,0
163,201,0
165,201,0
167,201,0
169,201,0
170,201,0
172,201,0
174,201,0
176,201,0
178,201,0
180,201,0
182,201,0
184,201,0
186,201,0
188,201,0
190,201,0
190,203,0
192,203,0
193,203,0
196,202,0
198,200,0
200,200,0
202,200,0
203,200,0
205,200,0
207,200,0
209,200,0
211,200,0
213,198,0
215,198,0
217,198,0
219,198,0
221,198,0
221,196,0
221,194,0
223,194,0
223,192,0
225,192,0
225,190,0
225,188,0
227,188,0
227,186,0
229,186,0
229,184,0
229,182,0
231,182,0
231,180,0
231,179,0
233,176,0
233,174,0
233,173,0
235,173,0
235,171,0
235,169,0
235,167,0
235,165,0
237,165,0
237,163,0
238,163,0
238,161,0
238,159,0
238,157,0
238,155,0
238,153,0
240,153,0
240,151,0
239,151,0
239,150,0
239,148,0
239,146,0
239,144,0
239,142,0
238,142,0
238,140,0
238,138,0
238,136,0
238,134,0
236,134,0
236,132,0
234,132,0
234,130,0
234,128,0
232,128,0
232,126,0
232,125,0
230,125,0
230,123,0
230,121,0
230,119,0
230,117,0
228,117,0
228,115,0
228,113,0
228,111,0
226,111,0
224,111,0
224,109,0
222,109,0
222,107,0
220,107,0
220,105,0
218,105,0
216,105,0
216,103,0
216,102,0
215,102,0
215,100,0
213,100,0
211,100,0
211,98,0
209,98,0
209,96,0
207,96,0
205,96,0
203,94,0
201,94,0
199,94,0
197,94,0
197,92,0
197,90,0
195,90,0
193,90,0
193,88,0
191,88,0
189,88,0
187,88,0
186,88,0
186,86,0
184,86,0
184,84,0
182,84,0
180,82,0
178,82,0
176,82,0
174,82,0
174,80,0
174,78,0
172,78,0
170,78,0
170,76,0
168,76,0
166,76,0
166,74,0
164,74,0
162,74,0
160,74,0
158,74,0
156,74,0
155,74,0
155,72,0
153,72,0
151,72,0
149,72,0
147,72,0
145,72,0
143,72,0
141,72,0
139,72,0
139,70,0
137,70,0
135,70,0
135,68,0
133,68,0
132,68,0
130,68,0
128,68,0
126,68,0
124,68,0
122,68,0
122,67,0
97,74,3
95,74,3
95,72,3
95,70,3
93,70,3
93,68,3
93,67,3
93,65,3
93,63,3
93,61,3
91,61,3
91,59,3
91,57,3
91,55,3
91,53,3
91,51,3
91,49,3
91,47,3
91,45,3
91,44,3
89,44,3
89,42,3
89,40,3
89,38,3
89,36,3
89,34,3
89,32,3
89,30,3
87,30,3
87,28,3
87,26,3
87,24,3
87,22,3
87,20,3
87,19,3
88,19,3
90,19,3
90,17,3
92,17,3
94,17,3
96,17,3
96,15,3
98,15,3
100,15,3
100,13,3
100,11,3
102,11,3
104,11,3
106,11,3
108,11,3
108,12,3
109,12,3
111,12,3
113,12,3
115,12,3
117,12,3
119,12,3
121,12,3
123,12,3
125,12,3
125,14,3
125,16,3
125,18,3
127,18,3
129,18,3
129,19,3
129,21,3
131,21,3
131,23,3
132,23,3
132,25,3
134,25,3
137,27,3
137,29,3
138,29,3
138,31,3
138,33,3
138,35,3
140,35,3
140,37,3
140,39,3
140,41,3
142,41,3
142,43,3
144,43,3
144,45,3
146,45,3
146,47,3
146,48,3
150,48,3
150,50,3
150,52,3
